Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 3.9564e-1
 0.0037, 2.8394e-1
 0.0056, 1.9538e-1
 0.0084, 1.2787e-1
 0.0126, 7.9313e-2
 0.0190, 4.5597e-2
 0.0284, 2.4959e-2
 0.0427, 1.3006e-2
 0.0640, 6.8201e-3
 0.0960, 3.7238e-3
 0.1440, 2.1045e-3
 0.2160, 1.1628e-3
 0.3240, 5.8550e-4
 0.4860, 2.5481e-4
 0.7290, 9.1950e-5
 1.0900, 2.6619e-5
 1.6400, 5.5359e-6
 2.4600, 6.7020e-7
 3.6900, 9.1324e-9
5.5400,6.2043e-11
