Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 4.2270e-2
 0.0037, 2.9143e-2
 0.0056, 1.9173e-2
 0.0084, 1.1962e-2
 0.0126, 7.0779e-3
 0.0190, 3.8724e-3
 0.0284, 1.9945e-3
 0.0427, 9.4145e-4
 0.0640, 4.1478e-4
 0.0960, 1.7035e-4
 0.1440, 6.5502e-5
 0.2160, 2.3406e-5
 0.3240, 7.6226e-6
 0.4860, 2.1657e-6
 0.7290, 4.9381e-7
 1.0900, 8.1703e-8
 1.6400, 8.0717e-9
 2.4600, 3.9159e-10
 3.6900, 3.9381e-12
5.5400,
