Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.0407e-1
 0.0037, 1.7378e-1
 0.0056, 1.4261e-1
 0.0084, 1.1276e-1
 0.0126, 8.6150e-2
 0.0190, 6.2863e-2
 0.0284, 4.4234e-2
 0.0427, 2.9565e-2
 0.0640, 1.8989e-2
 0.0960, 1.1810e-2
 0.1440, 7.2258e-3
 0.2160, 4.3635e-3
 0.3240, 2.5494e-3
 0.4860, 1.3855e-3
 0.7290, 6.6886e-4
 1.0900, 2.7620e-4
 1.6400, 9.0619e-5
 2.4600, 2.2549e-5
 3.6900, 3.7597e-6
5.5400,2.9875e-7
