Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.5883e-1
 0.0037, 2.1316e-1
 0.0056, 1.6891e-1
 0.0084, 1.2920e-1
 0.0126, 9.5866e-2
 0.0190, 6.8079e-2
 0.0284, 4.6529e-2
 0.0427, 2.9839e-2
 0.0640, 1.8025e-2
 0.0960, 1.0351e-2
 0.1440, 5.8802e-3
 0.2160, 3.4541e-3
 0.3240, 2.1001e-3
 0.4860, 1.2486e-3
 0.7290, 6.7387e-4
 1.0900, 3.1288e-4
 1.6400, 1.1696e-4
 2.4600, 3.3841e-5
 3.6900, 6.9223e-6
5.5400,7.7161e-7
