Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.6682e-1
 0.0037, 1.3488e-1
 0.0056, 1.0522e-1
 0.0084, 7.9085e-2
 0.0126, 5.7318e-2
 0.0190, 3.9502e-2
 0.0284, 2.6317e-2
 0.0427, 1.6871e-2
 0.0640, 1.0705e-2
 0.0960, 6.8108e-3
 0.1440, 4.3349e-3
 0.2160, 2.6772e-3
 0.3240, 1.5347e-3
 0.4860, 7.8408e-4
 0.7290, 3.4615e-4
 1.0900, 1.2941e-4
 1.6400, 3.8397e-5
 2.4600, 8.9622e-6
 3.6900, 1.3718e-6
5.5400,1.4459e-7
