Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 4.1347e-1
 0.0037, 2.9442e-1
 0.0056, 2.0073e-1
 0.0084, 1.3012e-1
 0.0126, 8.0023e-2
 0.0190, 4.5692e-2
 0.0284, 2.4917e-2
 0.0427, 1.3024e-2
 0.0640, 7.0086e-3
 0.0960, 4.1406e-3
 0.1440, 2.7009e-3
 0.2160, 1.7964e-3
 0.3240, 1.1141e-3
 0.4860, 6.0723e-4
 0.7290, 2.8071e-4
 1.0900, 1.0772e-4
 1.6400, 3.2203e-5
 2.4600, 7.2800e-6
 3.6900, 9.3912e-7
5.5400,8.0118e-9
