Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.6732e-1
 0.0037, 1.3186e-1
 0.0056, 1.0070e-1
 0.0084, 7.4400e-2
 0.0126, 5.3086e-2
 0.0190, 3.5856e-2
 0.0284, 2.3188e-2
 0.0427, 1.4254e-2
 0.0640, 8.6671e-3
 0.0960, 5.4175e-3
 0.1440, 3.5616e-3
 0.2160, 2.3843e-3
 0.3240, 1.5172e-3
 0.4860, 8.6017e-4
 0.7290, 4.1485e-4
 1.0900, 1.6565e-4
 1.6400, 5.1138e-5
 2.4600, 1.1527e-5
 3.6900, 1.5875e-6
5.5400,1.9485e-8
