Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 3.1564e-1
 0.0037, 2.5839e-1
 0.0056, 2.0286e-1
 0.0084, 1.5329e-1
 0.0126, 1.1214e-1
 0.0190, 7.8417e-2
 0.0284, 5.2823e-2
 0.0427, 3.3412e-2
 0.0640, 1.9891e-2
 0.0960, 1.1220e-2
 0.1440, 6.2569e-3
 0.2160, 3.6576e-3
 0.3240, 2.2765e-3
 0.4860, 1.4211e-3
 0.7290, 8.1838e-4
 1.0900, 4.0932e-4
 1.6400, 1.6700e-4
 2.4600, 5.3935e-5
 3.6900, 1.2752e-5
5.5400,1.8583e-6
