Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1486e-1
 0.0037, 1.8360e-1
 0.0056, 1.5103e-1
 0.0084, 1.1959e-1
 0.0126, 9.1393e-2
 0.0190, 6.6655e-2
 0.0284, 4.6845e-2
 0.0427, 3.1237e-2
 0.0640, 1.9974e-2
 0.0960, 1.2333e-2
 0.1440, 7.4824e-3
 0.2160, 4.5010e-3
 0.3240, 2.6468e-3
 0.4860, 1.4604e-3
 0.7290, 7.1481e-4
 1.0900, 2.9558e-4
 1.6400, 9.5346e-5
 2.4600, 2.2703e-5
 3.6900, 3.3932e-6
5.5400,2.1157e-7
