Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.2252e-1
 0.0037, 1.8844e-1
 0.0056, 1.5275e-1
 0.0084, 1.1862e-1
 0.0126, 8.8662e-2
 0.0190, 6.3117e-2
 0.0284, 4.3225e-2
 0.0427, 2.7923e-2
 0.0640, 1.7149e-2
 0.0960, 1.0130e-2
 0.1440, 6.0209e-3
 0.2160, 3.8340e-3
 0.3240, 2.6928e-3
 0.4860, 1.9914e-3
 0.7290, 1.4217e-3
 1.0900, 9.1038e-4
 1.6400, 4.8725e-4
 2.4600, 2.1033e-4
 3.6900, 6.9408e-5
5.5400,1.5640e-5
