Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 9.0085e-2
 0.0037, 6.4915e-2
 0.0056, 4.4883e-2
 0.0084, 2.9751e-2
 0.0126, 1.9127e-2
 0.0190, 1.1945e-2
 0.0284, 7.5644e-3
 0.0427, 4.8710e-3
 0.0640, 3.2120e-3
 0.0960, 2.0874e-3
 0.1440, 1.2727e-3
 0.2160, 6.9573e-4
 0.3240, 3.2941e-4
 0.4860, 1.3136e-4
 0.7290, 4.2700e-5
 1.0900, 1.1053e-5
 1.6400, 1.8813e-6
 2.4600, 1.6367e-7
 3.6900, 3.5005e-11
5.5400,
