Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.2583e-1
 0.0037, 9.5632e-2
 0.0056, 6.9827e-2
 0.0084, 4.8743e-2
 0.0126, 3.2577e-2
 0.0190, 2.0602e-2
 0.0284, 1.2675e-2
 0.0427, 7.5298e-3
 0.0640, 4.3716e-3
 0.0960, 2.4246e-3
 0.1440, 1.2447e-3
 0.2160, 5.7076e-4
 0.3240, 2.2687e-4
 0.4860, 7.6036e-5
 0.7290, 2.0875e-5
 1.0900, 4.5190e-6
 1.6400, 7.1261e-7
 2.4600, 8.2623e-8
 3.6900, 7.3770e-9
5.5400,2.9032e-10
