Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.5578e-1
 0.0037, 1.3331e-1
 0.0056, 1.0976e-1
 0.0084, 8.6915e-2
 0.0126, 6.6322e-2
 0.0190, 4.8090e-2
 0.0284, 3.3307e-2
 0.0427, 2.1515e-2
 0.0640, 1.2944e-2
 0.0960, 7.1630e-3
 0.1440, 3.6217e-3
 0.2160, 1.6580e-3
 0.3240, 6.8115e-4
 0.4860, 2.4897e-4
 0.7290, 7.9763e-5
 1.0900, 2.2033e-5
 1.6400, 4.9206e-6
 2.4600, 8.3968e-7
 3.6900, 8.7911e-8
5.5400,4.5425e-9
