Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7713e-1
 0.0037, 1.4354e-1
 0.0056, 1.1205e-1
 0.0084, 8.4191e-2
 0.0126, 6.0977e-2
 0.0190, 4.1975e-2
 0.0284, 2.7892e-2
 0.0427, 1.7775e-2
 0.0640, 1.1177e-2
 0.0960, 7.0540e-3
 0.1440, 4.4931e-3
 0.2160, 2.8140e-3
 0.3240, 1.6534e-3
 0.4860, 8.6931e-4
 0.7290, 3.9379e-4
 1.0900, 1.4988e-4
 1.6400, 4.4651e-5
 2.4600, 1.0069e-5
 3.6900, 1.4085e-6
5.5400,9.9816e-8
