Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.8774e-1
 0.0037, 1.5835e-1
 0.0056, 1.2908e-1
 0.0084, 1.0175e-1
 0.0126, 7.7707e-2
 0.0190, 5.6705e-2
 0.0284, 3.9832e-2
 0.0427, 2.6518e-2
 0.0640, 1.6971e-2
 0.0960, 1.0575e-2
 0.1440, 6.5659e-3
 0.2160, 4.1088e-3
 0.3240, 2.5516e-3
 0.4860, 1.5071e-3
 0.7290, 8.0487e-4
 1.0900, 3.7365e-4
 1.6400, 1.4174e-4
 2.4600, 4.2510e-5
 3.6900, 9.2008e-6
5.5400,1.1735e-6
