Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.5103e-1
 0.0037, 1.2045e-1
 0.0056, 9.2384e-2
 0.0084, 6.7993e-2
 0.0126, 4.8022e-2
 0.0190, 3.1988e-2
 0.0284, 2.0339e-2
 0.0427, 1.2102e-2
 0.0640, 6.7879e-3
 0.0960, 3.5524e-3
 0.1440, 1.7276e-3
 0.2160, 7.8008e-4
 0.3240, 3.2744e-4
 0.4860, 1.2714e-4
 0.7290, 4.5097e-5
 1.0900, 1.4281e-5
 1.6400, 3.7161e-6
 2.4600, 7.4359e-7
 3.6900, 9.7533e-8
5.5400,7.1102e-9
