Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7650e-1
 0.0037, 1.4302e-1
 0.0056, 1.1166e-1
 0.0084, 8.3906e-2
 0.0126, 6.0779e-2
 0.0190, 4.1847e-2
 0.0284, 2.7813e-2
 0.0427, 1.7733e-2
 0.0640, 1.1158e-2
 0.0960, 7.0480e-3
 0.1440, 4.4924e-3
 0.2160, 2.8144e-3
 0.3240, 1.6530e-3
 0.4860, 8.6787e-4
 0.7290, 3.9221e-4
 1.0900, 1.4883e-4
 1.6400, 4.4206e-5
 2.4600, 9.9489e-6
 3.6900, 1.4009e-6
5.5400,1.0692e-7
