Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.2774e-1
 0.0037, 1.0424e-1
 0.0056, 8.2543e-2
 0.0084, 6.3191e-2
 0.0126, 4.6573e-2
 0.0190, 3.2402e-2
 0.0284, 2.1527e-2
 0.0427, 1.3569e-2
 0.0640, 8.3453e-3
 0.0960, 5.0625e-3
 0.1440, 3.0089e-3
 0.2160, 1.6918e-3
 0.3240, 8.5655e-4
 0.4860, 3.7281e-4
 0.7290, 1.3403e-4
 1.0900, 3.8230e-5
 1.6400, 7.7581e-6
 2.4600, 9.4378e-7
 3.6900, 6.5095e-8
5.5400,4.7300e-9
