Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.9883e-1
 0.0037, 1.5473e-1
 0.0056, 1.1658e-1
 0.0084, 8.4977e-2
 0.0126, 5.9863e-2
 0.0190, 3.9891e-2
 0.0284, 2.5361e-2
 0.0427, 1.5189e-2
 0.0640, 8.9060e-3
 0.0960, 5.3502e-3
 0.1440, 3.4121e-3
 0.2160, 2.2435e-3
 0.3240, 1.4112e-3
 0.4860, 7.9110e-4
 0.7290, 3.7637e-4
 1.0900, 1.4780e-4
 1.6400, 4.4541e-5
 2.4600, 9.8193e-6
 3.6900, 1.2179e-6
5.5400,5.6279e-9
