Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.0438e-1
 0.0037, 1.7390e-1
 0.0056, 1.4253e-1
 0.0084, 1.1254e-1
 0.0126, 8.5844e-2
 0.0190, 6.2557e-2
 0.0284, 4.3974e-2
 0.0427, 2.9370e-2
 0.0640, 1.8856e-2
 0.0960, 1.1737e-2
 0.1440, 7.2116e-3
 0.2160, 4.4013e-3
 0.3240, 2.6206e-3
 0.4860, 1.4631e-3
 0.7290, 7.2984e-4
 1.0900, 3.1229e-4
 1.6400, 1.0676e-4
 2.4600, 2.7962e-5
 3.6900, 5.0203e-6
5.5400,4.5538e-7
