Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 7.6762e-2
 0.0037, 5.3897e-2
 0.0056, 3.6108e-2
 0.0084, 2.3016e-2
 0.0126, 1.4094e-2
 0.0190, 8.2400e-3
 0.0284, 4.7439e-3
 0.0427, 2.6244e-3
 0.0640, 1.3814e-3
 0.0960, 6.6529e-4
 0.1440, 2.8423e-4
 0.2160, 1.0470e-4
 0.3240, 3.2255e-5
 0.4860, 7.8860e-6
 0.7290, 1.4079e-6
 1.0900, 1.5115e-7
 1.6400, 1.1851e-8
 2.4600, 5.8714e-10
 3.6900, 6.5420e-12
5.5400,
