Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 7.4599e-2
 0.0037, 5.2171e-2
 0.0056, 3.4800e-2
 0.0084, 2.2061e-2
 0.0126, 1.3415e-2
 0.0190, 7.7665e-3
 0.0284, 4.4119e-3
 0.0427, 2.3946e-3
 0.0640, 1.2298e-3
 0.0960, 5.7593e-4
 0.1440, 2.3903e-4
 0.2160, 8.5623e-5
 0.3240, 2.5676e-5
 0.4860, 6.1245e-6
 0.7290, 1.0618e-6
 1.0900, 1.1170e-7
 1.6400, 1.1020e-8
 2.4600, 5.3707e-10
 3.6900, 5.7069e-12
5.5400,
