Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 6.2166e-1
 0.0037, 4.7591e-1
 0.0056, 3.4959e-1
 0.0084, 2.4624e-1
 0.0126, 1.6642e-1
 0.0190, 1.0565e-1
 0.0284, 6.3619e-2
 0.0427, 3.5489e-2
 0.0640, 1.8686e-2
 0.0960, 9.4906e-3
 0.1440, 4.8779e-3
 0.2160, 2.6154e-3
 0.3240, 1.4185e-3
 0.4860, 7.2412e-4
 0.7290, 3.2350e-4
 1.0900, 1.2069e-4
 1.6400, 3.4390e-5
 2.4600, 7.1306e-6
 3.6900, 7.0704e-7
5.5400,9.7500e-10
