Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.8245e-1
 0.0037, 1.5461e-1
 0.0056, 1.2536e-1
 0.0084, 9.7239e-2
 0.0126, 7.2347e-2
 0.0190, 5.0891e-2
 0.0284, 3.4065e-2
 0.0427, 2.1157e-2
 0.0640, 1.2190e-2
 0.0960, 6.4538e-3
 0.1440, 3.1419e-3
 0.2160, 1.4082e-3
 0.3240, 5.8059e-4
 0.4860, 2.1762e-4
 0.7290, 7.2015e-5
 1.0900, 2.0279e-5
 1.6400, 4.3937e-6
 2.4600, 6.9171e-7
 3.6900, 6.6711e-8
5.5400,3.2028e-9
