Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 6.5385e-1
 0.0037, 5.0103e-1
 0.0056, 3.6813e-1
 0.0084, 2.5921e-1
 0.0126, 1.7508e-1
 0.0190, 1.1107e-1
 0.0284, 6.6829e-2
 0.0427, 3.7226e-2
 0.0640, 1.9538e-2
 0.0960, 9.8696e-3
 0.1440, 5.0530e-3
 0.2160, 2.7251e-3
 0.3240, 1.5066e-3
 0.4860, 7.9194e-4
 0.7290, 3.6677e-4
 1.0900, 1.4257e-4
 1.6400, 4.2789e-5
 2.4600, 9.4674e-6
 3.6900, 1.1598e-6
5.5400,3.4865e-9
