Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.3193e-1
 0.0037, 1.9205e-1
 0.0056, 1.5304e-1
 0.0084, 1.1774e-1
 0.0126, 8.7840e-2
 0.0190, 6.2739e-2
 0.0284, 4.3195e-2
 0.0427, 2.8041e-2
 0.0640, 1.7296e-2
 0.0960, 1.0265e-2
 0.1440, 6.0962e-3
 0.2160, 3.7693e-3
 0.3240, 2.4249e-3
 0.4860, 1.5374e-3
 0.7290, 8.9371e-4
 1.0900, 4.5249e-4
 1.6400, 1.8776e-4
 2.4600, 6.2090e-5
 3.6900, 1.5094e-5
5.5400,2.3129e-6
