Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 9.0840e-2
 0.0037, 6.7207e-2
 0.0056, 4.7533e-2
 0.0084, 3.1858e-2
 0.0126, 2.0157e-2
 0.0190, 1.1769e-2
 0.0284, 6.4748e-3
 0.0427, 3.3026e-3
 0.0640, 1.6035e-3
 0.0960, 7.4824e-4
 0.1440, 3.3861e-4
 0.2160, 1.4674e-4
 0.3240, 5.9086e-5
 0.4860, 2.1270e-5
 0.7290, 6.5218e-6
 1.0900, 1.6372e-6
 1.6400, 3.0746e-7
 2.4600, 4.0024e-8
 3.6900, 3.0765e-9
5.5400,9.0684e-11
