Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.0336e-1
 0.0037, 1.7310e-1
 0.0056, 1.4200e-1
 0.0084, 1.1225e-1
 0.0126, 8.5745e-2
 0.0190, 6.2564e-2
 0.0284, 4.4025e-2
 0.0427, 2.9432e-2
 0.0640, 1.8910e-2
 0.0960, 1.1767e-2
 0.1440, 7.2013e-3
 0.2160, 4.3479e-3
 0.3240, 2.5386e-3
 0.4860, 1.3788e-3
 0.7290, 6.6556e-4
 1.0900, 2.7495e-4
 1.6400, 9.0214e-5
 2.4600, 2.2442e-5
 3.6900, 3.7292e-6
5.5400,2.8824e-7
