Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 4.8083e-2
 0.0037, 3.2823e-2
 0.0056, 2.1278e-2
 0.0084, 1.3011e-2
 0.0126, 7.5153e-3
 0.0190, 4.0082e-3
 0.0284, 2.0230e-3
 0.0427, 9.4581e-4
 0.0640, 4.1916e-4
 0.0960, 1.7616e-4
 0.1440, 7.0251e-5
 0.2160, 2.6215e-5
 0.3240, 8.8750e-6
 0.4860, 2.5679e-6
 0.7290, 5.8764e-7
 1.0900, 9.7287e-8
 1.6400, 9.6141e-9
 2.4600, 4.6609e-10
 3.6900, 4.6546e-12
5.5400,
