Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.4961e-1
 0.0037, 6.9444e-1
 0.0056, 5.4157e-1
 0.0084, 4.0402e-1
 0.0126, 2.8989e-1
 0.0190, 1.9738e-1
 0.0284, 1.2872e-1
 0.0427, 7.8306e-2
 0.0640, 4.4416e-2
 0.0960, 2.3294e-2
 0.1440, 1.1454e-2
 0.2160, 5.4848e-3
 0.3240, 2.6896e-3
 0.4860, 1.3614e-3
 0.7290, 6.7297e-4
 1.0900, 3.0094e-4
 1.6400, 1.1081e-4
 2.4600, 3.1840e-5
 3.6900, 6.4958e-6
5.5400,7.1042e-7
