Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1779e-1
 0.0037, 1.8622e-1
 0.0056, 1.5322e-1
 0.0084, 1.2130e-1
 0.0126, 9.2651e-2
 0.0190, 6.7524e-2
 0.0284, 4.7414e-2
 0.0427, 3.1576e-2
 0.0640, 2.0152e-2
 0.0960, 1.2414e-2
 0.1440, 7.5167e-3
 0.2160, 4.5166e-3
 0.3240, 2.6527e-3
 0.4860, 1.4616e-3
 0.7290, 7.1703e-4
 1.0900, 3.0027e-4
 1.6400, 9.9979e-5
 2.4600, 2.5252e-5
 3.6900, 4.3278e-6
5.5400,3.6948e-7
