Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 4.1356e-1
 0.0037, 2.9449e-1
 0.0056, 2.0077e-1
 0.0084, 1.3015e-1
 0.0126, 8.0046e-2
 0.0190, 4.5708e-2
 0.0284, 2.4927e-2
 0.0427, 1.3030e-2
 0.0640, 7.0125e-3
 0.0960, 4.1433e-3
 0.1440, 2.7031e-3
 0.2160, 1.7985e-3
 0.3240, 1.1158e-3
 0.4860, 6.0849e-4
 0.7290, 2.8145e-4
 1.0900, 1.0808e-4
 1.6400, 3.2332e-5
 2.4600, 7.3174e-6
 3.6900, 9.4600e-7
5.5400,8.3895e-9
