Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7410e-1
 0.0037, 1.4100e-1
 0.0056, 1.1004e-1
 0.0084, 8.2691e-2
 0.0126, 5.9905e-2
 0.0190, 4.1255e-2
 0.0284, 2.7437e-2
 0.0427, 1.7518e-2
 0.0640, 1.1051e-2
 0.0960, 7.0054e-3
 0.1440, 4.4810e-3
 0.2160, 2.8142e-3
 0.3240, 1.6568e-3
 0.4860, 8.7425e-4
 0.7290, 3.9995e-4
 1.0900, 1.5554e-4
 1.6400, 4.8310e-5
 2.4600, 1.1756e-5
 3.6900, 1.9577e-6
5.5400,2.0317e-7
