Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 6.4124e-1
 0.0037, 4.9001e-1
 0.0056, 3.5901e-1
 0.0084, 2.5208e-1
 0.0126, 1.6981e-1
 0.0190, 1.0745e-1
 0.0284, 6.4510e-2
 0.0427, 3.5877e-2
 0.0640, 1.8833e-2
 0.0960, 9.5620e-3
 0.1440, 4.9730e-3
 0.2160, 2.7618e-3
 0.3240, 1.5853e-3
 0.4860, 8.6649e-4
 0.7290, 4.1743e-4
 1.0900, 1.6909e-4
 1.6400, 5.3362e-5
 2.4600, 1.2546e-5
 3.6900, 1.8263e-6
5.5400,2.7715e-8
