Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.4129e-1
 0.0037, 6.8866e-1
 0.0056, 5.3806e-1
 0.0084, 4.0224e-1
 0.0126, 2.8928e-1
 0.0190, 1.9745e-1
 0.0284, 1.2908e-1
 0.0427, 7.8716e-2
 0.0640, 4.4753e-2
 0.0960, 2.3521e-2
 0.1440, 1.1577e-2
 0.2160, 5.5211e-3
 0.3240, 2.6683e-3
 0.4860, 1.3160e-3
 0.7290, 6.3024e-4
 1.0900, 2.7246e-4
 1.6400, 9.6698e-5
 2.4600, 2.6586e-5
 3.6900, 5.1075e-6
5.5400,4.9737e-7
