Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7710e-1
 0.0037, 1.4351e-1
 0.0056, 1.1203e-1
 0.0084, 8.4178e-2
 0.0126, 6.0969e-2
 0.0190, 4.1970e-2
 0.0284, 2.7889e-2
 0.0427, 1.7774e-2
 0.0640, 1.1176e-2
 0.0960, 7.0539e-3
 0.1440, 4.4932e-3
 0.2160, 2.8140e-3
 0.3240, 1.6533e-3
 0.4860, 8.6908e-4
 0.7290, 3.9355e-4
 1.0900, 1.4970e-4
 1.6400, 4.4561e-5
 2.4600, 1.0037e-5
 3.6900, 1.4015e-6
5.5400,9.9446e-8
