Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.5088e-1
 0.0037, 6.9613e-1
 0.0056, 5.4227e-1
 0.0084, 4.0329e-1
 0.0126, 2.8810e-1
 0.0190, 1.9523e-1
 0.0284, 1.2687e-1
 0.0427, 7.7128e-2
 0.0640, 4.3935e-2
 0.0960, 2.3314e-2
 0.1440, 1.1737e-2
 0.2160, 5.8808e-3
 0.3240, 3.1306e-3
 0.4860, 1.7893e-3
 0.7290, 1.0206e-3
 1.0900, 5.3355e-4
 1.6400, 2.3450e-4
 2.4600, 8.3585e-5
 3.6900, 2.2457e-5
5.5400,4.0980e-6
