Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.9549e-1
 0.0037, 1.6602e-1
 0.0056, 1.3601e-1
 0.0084, 1.0750e-1
 0.0126, 8.2156e-2
 0.0190, 5.9980e-2
 0.0284, 4.2210e-2
 0.0427, 2.8207e-2
 0.0640, 1.8120e-2
 0.0960, 1.1288e-2
 0.1440, 6.9354e-3
 0.2160, 4.2248e-3
 0.3240, 2.5050e-3
 0.4860, 1.3875e-3
 0.7290, 6.8290e-4
 1.0900, 2.8701e-4
 1.6400, 9.6240e-5
 2.4600, 2.4614e-5
 3.6900, 4.3026e-6
5.5400,3.7292e-7
