Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7405e-1
 0.0037, 1.4096e-1
 0.0056, 1.1001e-1
 0.0084, 8.2667e-2
 0.0126, 5.9888e-2
 0.0190, 4.1244e-2
 0.0284, 2.7430e-2
 0.0427, 1.7514e-2
 0.0640, 1.1049e-2
 0.0960, 7.0046e-3
 0.1440, 4.4808e-3
 0.2160, 2.8142e-3
 0.3240, 1.6568e-3
 0.4860, 8.7432e-4
 0.7290, 4.0005e-4
 1.0900, 1.5563e-4
 1.6400, 4.8369e-5
 2.4600, 1.1782e-5
 3.6900, 1.9665e-6
5.5400,2.0483e-7
