Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.2678e-1
 0.0037, 9.6754e-2
 0.0056, 7.1089e-2
 0.0084, 5.0092e-2
 0.0126, 3.3948e-2
 0.0190, 2.1953e-2
 0.0284, 1.4014e-2
 0.0427, 8.8965e-3
 0.0640, 5.7720e-3
 0.0960, 3.7778e-3
 0.1440, 2.4032e-3
 0.2160, 1.4120e-3
 0.3240, 7.3177e-4
 0.4860, 3.2234e-4
 0.7290, 1.1660e-4
 1.0900, 3.3465e-5
 1.6400, 6.7371e-6
 2.4600, 7.6663e-7
 3.6900, 1.4072e-8
5.5400,2.8491e-10
