Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1675e-1
 0.0037, 1.8529e-1
 0.0056, 1.5248e-1
 0.0084, 1.2076e-1
 0.0126, 9.2295e-2
 0.0190, 6.7305e-2
 0.0284, 4.7287e-2
 0.0427, 3.1516e-2
 0.0640, 2.0133e-2
 0.0960, 1.2412e-2
 0.1440, 7.5120e-3
 0.2160, 4.5035e-3
 0.3240, 2.6357e-3
 0.4860, 1.4441e-3
 0.7290, 6.9976e-4
 1.0900, 2.8567e-4
 1.6400, 9.0819e-5
 2.4600, 2.1268e-5
 3.6900, 3.1063e-6
5.5400,1.9294e-7
