Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.1966e-1
 0.0037, 9.1064e-2
 0.0056, 6.6775e-2
 0.0084, 4.6992e-2
 0.0126, 3.1835e-2
 0.0190, 2.0626e-2
 0.0284, 1.3257e-2
 0.0427, 8.5376e-3
 0.0640, 5.6487e-3
 0.0960, 3.7712e-3
 0.1440, 2.4428e-3
 0.2160, 1.4662e-3
 0.3240, 7.8516e-4
 0.4860, 3.6440e-4
 0.7290, 1.4269e-4
 1.0900, 4.6041e-5
 1.6400, 1.1388e-5
 2.4600, 1.9120e-6
 3.6900, 1.5361e-7
5.5400,5.9278e-9
