Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.2504e-1
 0.0037, 1.8651e-1
 0.0056, 1.4888e-1
 0.0084, 1.1479e-1
 0.0126, 8.5849e-2
 0.0190, 6.1473e-2
 0.0284, 4.2425e-2
 0.0427, 2.7615e-2
 0.0640, 1.7096e-2
 0.0960, 1.0197e-2
 0.1440, 6.0828e-3
 0.2160, 3.7626e-3
 0.3240, 2.4064e-3
 0.4860, 1.5096e-3
 0.7290, 8.6618e-4
 1.0900, 4.3245e-4
 1.6400, 1.7666e-4
 2.4600, 5.7348e-5
 3.6900, 1.3610e-5
5.5400,2.0037e-6
