Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.2086e-1
 0.0037, 1.8888e-1
 0.0056, 1.5535e-1
 0.0084, 1.2267e-1
 0.0126, 9.3147e-2
 0.0190, 6.7166e-2
 0.0284, 4.6404e-2
 0.0427, 3.0135e-2
 0.0640, 1.8459e-2
 0.0960, 1.0577e-2
 0.1440, 5.6478e-3
 0.2160, 2.7849e-3
 0.3240, 1.2474e-3
 0.4860, 4.9468e-4
 0.7290, 1.6746e-4
 1.0900, 4.6554e-5
 1.6400, 9.5080e-6
 2.4600, 1.3627e-6
 3.6900, 1.2383e-7
5.5400,6.4430e-9
