Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 5.3369e-2
 0.0037, 3.7976e-2
 0.0056, 2.5847e-2
 0.0084, 1.6895e-2
 0.0126, 1.0781e-2
 0.0190, 6.6866e-3
 0.0284, 4.1002e-3
 0.0427, 2.3913e-3
 0.0640, 1.3005e-3
 0.0960, 6.3740e-4
 0.1440, 2.7604e-4
 0.2160, 1.0410e-4
 0.3240, 3.3632e-5
 0.4860, 8.9782e-6
 0.7290, 1.8769e-6
 1.0900, 2.7648e-7
 1.6400, 2.7574e-8
 2.4600, 8.3851e-10
 3.6900, 4.5514e-13
5.5400,
