Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7409e-1
 0.0037, 1.4100e-1
 0.0056, 1.1004e-1
 0.0084, 8.2691e-2
 0.0126, 5.9906e-2
 0.0190, 4.1257e-2
 0.0284, 2.7439e-2
 0.0427, 1.7519e-2
 0.0640, 1.1052e-2
 0.0960, 7.0059e-3
 0.1440, 4.4813e-3
 0.2160, 2.8144e-3
 0.3240, 1.6567e-3
 0.4860, 8.7401e-4
 0.7290, 3.9963e-4
 1.0900, 1.5527e-4
 1.6400, 4.8164e-5
 2.4600, 1.1696e-5
 3.6900, 1.9423e-6
5.5400,2.0110e-7
