Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.1731e-1
 0.0037, 8.9350e-2
 0.0056, 6.5571e-2
 0.0084, 4.6167e-2
 0.0126, 3.1292e-2
 0.0190, 2.0300e-2
 0.0284, 1.3075e-2
 0.0427, 8.4302e-3
 0.0640, 5.5532e-3
 0.0960, 3.6554e-3
 0.1440, 2.3098e-3
 0.2160, 1.3408e-3
 0.3240, 6.9155e-4
 0.4860, 3.0947e-4
 0.7290, 1.1761e-4
 1.0900, 3.7411e-5
 1.6400, 9.3052e-6
 2.4600, 1.7103e-6
 3.6900, 1.9058e-7
5.5400,1.3984e-8
