Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.8208e-1
 0.0037, 1.5419e-1
 0.0056, 1.2494e-1
 0.0084, 9.6871e-2
 0.0126, 7.2036e-2
 0.0190, 5.0635e-2
 0.0284, 3.3855e-2
 0.0427, 2.0986e-2
 0.0640, 1.2059e-2
 0.0960, 6.3629e-3
 0.1440, 3.0871e-3
 0.2160, 1.3813e-3
 0.3240, 5.7081e-4
 0.4860, 2.1546e-4
 0.7290, 7.2002e-5
 1.0900, 2.0477e-5
 1.6400, 4.4627e-6
 2.4600, 6.9490e-7
 3.6900, 6.5542e-8
5.5400,3.0896e-9
