Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1386e-1
 0.0037, 1.8253e-1
 0.0056, 1.4994e-1
 0.0084, 1.1854e-1
 0.0126, 9.0469e-2
 0.0190, 6.5905e-2
 0.0284, 4.6281e-2
 0.0427, 3.0845e-2
 0.0640, 1.9724e-2
 0.0960, 1.2197e-2
 0.1440, 7.4313e-3
 0.2160, 4.5009e-3
 0.3240, 2.6672e-3
 0.4860, 1.4864e-3
 0.7290, 7.4192e-4
 1.0900, 3.1864e-4
 1.6400, 1.0968e-4
 2.4600, 2.8888e-5
 3.6900, 5.2514e-6
5.5400,4.8656e-7
