Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1220e-1
 0.0037, 1.8109e-1
 0.0056, 1.4876e-1
 0.0084, 1.1764e-1
 0.0126, 8.9808e-2
 0.0190, 6.5453e-2
 0.0284, 4.5988e-2
 0.0427, 3.0671e-2
 0.0640, 1.9632e-2
 0.0960, 1.2156e-2
 0.1440, 7.4181e-3
 0.2160, 4.4999e-3
 0.3240, 2.6691e-3
 0.4860, 1.4862e-3
 0.7290, 7.3889e-4
 1.0900, 3.1500e-4
 1.6400, 1.0725e-4
 2.4600, 2.7832e-5
 3.6900, 4.9473e-6
5.5400,4.4403e-7
