Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.9036e-1
 0.0037, 1.5376e-1
 0.0056, 1.1915e-1
 0.0084, 8.8614e-2
 0.0126, 6.3447e-2
 0.0190, 4.3079e-2
 0.0284, 2.8082e-2
 0.0427, 1.7347e-2
 0.0640, 1.0441e-2
 0.0960, 6.3467e-3
 0.1440, 4.1177e-3
 0.2160, 2.9273e-3
 0.3240, 2.1900e-3
 0.4860, 1.5824e-3
 0.7290, 1.0162e-3
 1.0900, 5.4851e-4
 1.6400, 2.3470e-4
 2.4600, 7.8152e-5
 3.6900, 1.8577e-5
5.5400,2.0672e-6
