Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7324e-1
 0.0037, 1.4545e-1
 0.0056, 1.1698e-1
 0.0084, 9.0163e-2
 0.0126, 6.6754e-2
 0.0190, 4.6783e-2
 0.0284, 3.1267e-2
 0.0427, 1.9463e-2
 0.0640, 1.1318e-2
 0.0960, 6.1205e-3
 0.1440, 3.1142e-3
 0.2160, 1.5239e-3
 0.3240, 7.3703e-4
 0.4860, 3.5586e-4
 0.7290, 1.6571e-4
 1.0900, 6.9530e-5
 1.6400, 2.3652e-5
 2.4600, 6.1597e-6
 3.6900, 1.0916e-6
5.5400,1.0493e-7
