Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1809e-1
 0.0037, 1.8651e-1
 0.0056, 1.5348e-1
 0.0084, 1.2151e-1
 0.0126, 9.2818e-2
 0.0190, 6.7647e-2
 0.0284, 4.7498e-2
 0.0427, 3.1629e-2
 0.0640, 2.0182e-2
 0.0960, 1.2427e-2
 0.1440, 7.5209e-3
 0.2160, 4.5160e-3
 0.3240, 2.6506e-3
 0.4860, 1.4598e-3
 0.7290, 7.1604e-4
 1.0900, 2.9996e-4
 1.6400, 9.9964e-5
 2.4600, 2.5296e-5
 3.6900, 4.3507e-6
5.5400,3.7482e-7
