Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.2088e-1
 0.0037, 1.8690e-1
 0.0056, 1.5139e-1
 0.0084, 1.1748e-1
 0.0126, 8.7761e-2
 0.0190, 6.2448e-2
 0.0284, 4.2754e-2
 0.0427, 2.7612e-2
 0.0640, 1.6960e-2
 0.0960, 1.0027e-2
 0.1440, 5.9722e-3
 0.2160, 3.8150e-3
 0.3240, 2.6864e-3
 0.4860, 1.9879e-3
 0.7290, 1.4175e-3
 1.0900, 9.0553e-4
 1.6400, 4.8323e-4
 2.4600, 2.0792e-4
 3.6900, 6.8366e-5
5.5400,1.5325e-5
