Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.5183e-1
 0.0037, 1.2148e-1
 0.0056, 9.4136e-2
 0.0084, 7.0413e-2
 0.0126, 5.0757e-2
 0.0190, 3.4722e-2
 0.0284, 2.2974e-2
 0.0427, 1.4710e-2
 0.0640, 9.4440e-3
 0.0960, 6.2112e-3
 0.1440, 4.2155e-3
 0.2160, 2.8762e-3
 0.3240, 1.8752e-3
 0.4860, 1.1082e-3
 0.7290, 5.6786e-4
 1.0900, 2.4506e-4
 1.6400, 8.3978e-5
 2.4600, 2.1791e-5
 3.6900, 3.9097e-6
5.5400,1.9107e-7
