Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 5.3195e-2
 0.0037, 3.7789e-2
 0.0056, 2.5665e-2
 0.0084, 1.6726e-2
 0.0126, 1.0631e-2
 0.0190, 6.5634e-3
 0.0284, 4.0084e-3
 0.0427, 2.3310e-3
 0.0640, 1.2647e-3
 0.0960, 6.1676e-4
 0.1440, 2.6380e-4
 0.2160, 9.6823e-5
 0.3240, 2.9678e-5
 0.4860, 7.2030e-6
 0.7290, 1.2519e-6
 1.0900, 1.1897e-7
 1.6400, 8.3635e-9
 2.4600, 3.1663e-10
 3.6900, 2.9278e-12
5.5400,
