Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.2785e-1
 0.0037, 1.8876e-1
 0.0056, 1.5064e-1
 0.0084, 1.1615e-1
 0.0126, 8.6866e-2
 0.0190, 6.2177e-2
 0.0284, 4.2831e-2
 0.0427, 2.7740e-2
 0.0640, 1.7003e-2
 0.0960, 9.9803e-3
 0.1440, 5.8300e-3
 0.2160, 3.5162e-3
 0.3240, 2.1784e-3
 0.4860, 1.3109e-3
 0.7290, 7.1442e-4
 1.0900, 3.3538e-4
 1.6400, 1.2713e-4
 2.4600, 3.7485e-5
 3.6900, 7.8498e-6
5.5400,9.3059e-7
