Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7411e-1
 0.0037, 1.4101e-1
 0.0056, 1.1006e-1
 0.0084, 8.2701e-2
 0.0126, 5.9914e-2
 0.0190, 4.1262e-2
 0.0284, 2.7443e-2
 0.0427, 1.7521e-2
 0.0640, 1.1053e-2
 0.0960, 7.0067e-3
 0.1440, 4.4817e-3
 0.2160, 2.8146e-3
 0.3240, 1.6567e-3
 0.4860, 8.7378e-4
 0.7290, 3.9933e-4
 1.0900, 1.5501e-4
 1.6400, 4.8015e-5
 2.4600, 1.1636e-5
 3.6900, 1.9257e-6
5.5400,1.9867e-7
