Ground Motion (g),Annual Frequency of Exceedence
0.0025,1.82E-01
0.0037,1.54E-01
0.0056,1.25E-01
0.0084,9.70E-02
0.0126,7.22E-02
0.019,5.07E-02
0.0284,3.39E-02
0.0427,2.10E-02
0.064,1.21E-02
0.096,6.35E-03
0.144,3.08E-03
0.216,1.37E-03
0.324,5.66E-04
0.486,2.13E-04
0.729,7.09E-05
1.09,2.01E-05
1.64,4.36E-06
2.46,6.79E-07
3.69,6.43E-08
5.54,3.04E-09
