Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.2997e-1
 0.0037, 1.9766e-1
 0.0056, 1.6356e-1
 0.0084, 1.3013e-1
 0.0126, 9.9745e-2
 0.0190, 7.2783e-2
 0.0284, 5.1022e-2
 0.0427, 3.3779e-2
 0.0640, 2.1255e-2
 0.0960, 1.2672e-2
 0.1440, 7.1701e-3
 0.2160, 3.8286e-3
 0.3240, 1.8958e-3
 0.4860, 8.4444e-4
 0.7290, 3.2473e-4
 1.0900, 1.0344e-4
 1.6400, 2.4599e-5
 2.4600, 3.9514e-6
 3.6900, 3.1687e-7
5.5400,8.6521e-9
