Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.2878e-1
 0.0037, 1.8948e-1
 0.0056, 1.5117e-1
 0.0084, 1.1651e-1
 0.0126, 8.7105e-2
 0.0190, 6.2324e-2
 0.0284, 4.2918e-2
 0.0427, 2.7785e-2
 0.0640, 1.7022e-2
 0.0960, 9.9850e-3
 0.1440, 5.8285e-3
 0.2160, 3.5136e-3
 0.3240, 2.1765e-3
 0.4860, 1.3101e-3
 0.7290, 7.1416e-4
 1.0900, 3.3533e-4
 1.6400, 1.2715e-4
 2.4600, 3.7497e-5
 3.6900, 7.8550e-6
5.5400,9.3134e-7
