Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.8587e-1
 0.0037, 1.5686e-1
 0.0056, 1.2789e-1
 0.0084, 1.0078e-1
 0.0126, 7.6924e-2
 0.0190, 5.6142e-2
 0.0284, 3.9498e-2
 0.0427, 2.6380e-2
 0.0640, 1.6949e-2
 0.0960, 1.0594e-2
 0.1440, 6.5817e-3
 0.2160, 4.1042e-3
 0.3240, 2.5266e-3
 0.4860, 1.4720e-3
 0.7290, 7.7224e-4
 1.0900, 3.5109e-4
 1.6400, 1.3003e-4
 2.4600, 3.7880e-5
 3.6900, 7.9331e-6
5.5400,9.5397e-7
