Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.4999e-1
 0.0037, 1.1972e-1
 0.0056, 9.2586e-2
 0.0084, 6.9170e-2
 0.0126, 4.9854e-2
 0.0190, 3.4138e-2
 0.0284, 2.2630e-2
 0.0427, 1.4523e-2
 0.0640, 9.3441e-3
 0.0960, 6.1568e-3
 0.1440, 4.1891e-3
 0.2160, 2.8698e-3
 0.3240, 1.8801e-3
 0.4860, 1.1152e-3
 0.7290, 5.7204e-4
 1.0900, 2.4631e-4
 1.6400, 8.3932e-5
 2.4600, 2.1574e-5
 3.6900, 3.7673e-6
5.5400,1.7020e-7
