Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.2466e-1
 0.0037, 1.8618e-1
 0.0056, 1.4868e-1
 0.0084, 1.1475e-1
 0.0126, 8.5936e-2
 0.0190, 6.1614e-2
 0.0284, 4.2512e-2
 0.0427, 2.7564e-2
 0.0640, 1.6896e-2
 0.0960, 9.9026e-3
 0.1440, 5.7588e-3
 0.2160, 3.4415e-3
 0.3240, 2.0998e-3
 0.4860, 1.2379e-3
 0.7290, 6.5811e-4
 1.0900, 3.0024e-4
 1.6400, 1.0996e-4
 2.4600, 3.1026e-5
 3.6900, 6.1146e-6
5.5400,6.4611e-7
